5976,566
5873,75
5357,980
5928,200
5738,531
5967,552
5050,635
5216,281
5881,145
5739,236
5896,930
5752,669
5033,817
5750,73
5365,766
5406,256
5445,106
5486,841
5579,285
5506,252
5472,111
5593,239
5389,27
5808,735
5822,224
5776,256
5322,76
5346,654
5340,123
5823,677
5990,392
5200,247
5335,899
5669,158
5824,193
5834,593
5511,587
5404,197
5700,536
5015,880
5615,785
5310,74
5695,214
5733,336
5201,665
5335,452
5102,478
5261,751
5490,840
5414,81
5808,334
5793,184
5140,387
5097,607
5362,580
5385,204
5148,353
5189,787
5478,69
5259,852
5986,917
5940,265
5582,410
5811,564
5751,887
5030,427
5793,776
5239,555
5779,448
5961,434
5312,420
5063,579
5455,544
5065,253
5596,284
5769,253
5134,924
5163,787
5371,859
5106,160
5471,39
5305,262
5571,548
5155,857
5618,667
5636,530
5375,330
5321,391
5054,982
5845,381
5670,507
5701,312
5668,249
5571,31
5250,968
5368,908
5432,405
5450,493
5221,632
5894,164
5120,489
5250,545
5708,716
5181,601
5510,193
5334,670
5636,202
5260,316
5360,966
5416,690
5742,456
5016,507
5419,908
5728,64
5293,469
5837,887
5186,201
5277,179
5010,395
5082,509
5137,376
5168,808
5410,31
5670,599
5013,426
5969,943
5436,588
5700,344
5758,403
5088,558
5167,427
5682,711
5970,214
5379,252
5843,38
5237,208
5727,447
5455,977
5978,63
5233,499
5879,622
5379,511
5511,781
5460,579
5801,264
5311,894
5896,145
5795,784
5827,32
5973,288
5764,617
5087,468
5210,151
5387,686
5618,742
5962,224
5516,201
5659,330
5583,14
5846,83
5349,782
5888,193
5198,858
5619,109
5556,211
5612,295
5828,860
5862,204
5126,997
5730,121
5431,702
5245,995
5457,971
5702,191
5599,451
5920,916
5590,310
5027,966
5831,260
5906,813
5492,183
5806,329
5359,726
5208,995
5922,997
5955,840
5220,548
5431,904
5361,197
5676,160
5990,277
5401,797
5933,295
5624,600
5459,240
5465,724
5371,282
5038,979
5553,895
5652,490
5243,754
5278,421
5654,515
5531,516
5478,924
5973,803
5948,204
5699,291
5947,271
5640,69
5767,507
5834,390
5553,321
5159,895
5762,998
5369,753
5800,743
5161,490
5491,77
5737,644
5699,641
5693,157
5414,347
5218,820
5253,386
5179,901
5164,623
5743,122
5065,457
5135,392
5036,424
5504,570
5776,666
5440,657
5574,887
5956,297
5774,329
5601,265
5159,732
5243,517
5139,741
5581,601
5002,322
5110,628
5293,89
5820,62
5713,268
5163,637
5774,266
5873,881
5589,26
5253,660
5707,175
5119,561
5324,530
5056,507
5416,275
5947,369
5034,326
5838,532
5749,858
5556,555
5451,627
5670,893
5245,543
5765,485
5328,349
5274,672
5709,226
5259,321
5807,198
5331,628
5913,312
5870,544
5220,843
5510,364
5993,29
5718,944
5326,147
5722,312
5663,93
5199,70
5887,638
5830,66
5881,282
5431,758
5449,939
5302,601
5081,332
5574,43
5513,835
5738,1000
5727,651
5458,965
5141,92
5916,643
5364,93
5601,861
5874,571
5027,976
5351,149
5964,941
5181,832
5722,960
5801,563
5179,460
5285,311
5430,63
5328,578
5907,286
5771,98
5436,139
5857,874
5254,671
5875,711
5772,145
5047,328
5906,435
5522,925
5799,37
5472,79
5816,329
5584,116
5230,699
5925,98
5673,558
5689,473
5141,694
5577,876
5706,539
5384,332
5068,876
5981,886
5258,794
5905,828
5003,311
5782,127
5984,723
5500,393
5911,155
5077,407
5353,178
5149,43
5967,471
5136,706
5877,803
5846,717
5642,922
5308,861
5213,919
5370,229
5005,421
5289,564
5948,31
5287,693
5954,349
5037,89
5333,897
5683,894
5523,106
5235,763
5088,435
5111,26
5643,259
5469,815
5422,349
5969,304
5395,698
5911,938
5557,562
5575,140
5650,663
5533,276
5115,610
5297,390
5482,121
5067,932
5239,560
5719,179
5790,742
5392,556
5625,28
5424,631
5958,281
5303,912
5068,457
5438,793
5592,496
5508,553
5706,343
5905,490
5589,788
5679,456
5392,581
5693,412
5120,628
5869,476
5368,262
5089,286
5463,556
5971,590
5132,754
5062,897
5854,711
5165,513
5534,267
5775,823
5839,604
5883,295
5080,81
5990,666
5277,770
5440,959
5130,320
5353,904
5308,479
5705,984
5181,813
5985,191
5516,869
5946,62
5368,424
5952,829
5039,861
5719,844
5743,585
5719,127
5798,698
5921,937
5821,92
5456,944
5923,82
5506,55
5096,906
5755,330
5783,500
5140,377
5908,604
5319,256
5865,752
5495,611
5323,311
5490,703
5712,442
5433,669
5919,604
5670,855
5547,133
5875,393
5949,60
5523,370
5006,169
5725,762
5036,491
5514,470
5650,235
5968,176
5531,387
5406,109
5542,370
5603,268
5480,301
5342,621
5965,577
5305,528
5426,956
5938,216
5203,474
5071,203
5048,516
5479,219
5628,959
5926,939
5253,956
5871,510
5735,45
5418,631
5034,865
5413,957
5813,36
5053,899
5607,557
5108,678
5189,424
5832,578
5974,807
5412,526
5353,211
5112,101
5442,601
5167,681
5490,861
5834,637
5475,167
5049,480
5390,563
5711,583
5046,205
5184,218
5101,481
5199,265
5035,690
5567,398
5313,915
5515,591
5326,433
5697,457
5580,546
5851,223
5495,189
5571,201
5588,431
5239,592
5430,614
5882,503
5090,700
5795,447
5167,222
5639,300
5518,769
5577,562
5269,4
5038,63
5400,870
5287,533
5045,799
5718,269
5149,855
5764,328
5495,351
5689,109
5447,985
5184,792
5615,438
5305,926
5732,15
5106,665
5761,288
5559,595
5276,817
5185,549
5942,249
5082,882
5830,410
5365,635
5481,722
5919,548
5345,96
5765,283
5001,247
5396,433
5940,768
5044,272
5568,147
5815,960
5713,364
5949,140
5098,570
5383,174
5629,260
5132,643
5719,748
5708,19
5333,334
5661,407
5247,319
5911,358
5535,555
5934,173
5440,388
5562,956
5599,482
5954,786
5821,133
5326,188
5874,860
5466,557
5361,131
5452,197
5801,935
5038,457
5276,968
5656,367
5877,680
5027,178
5197,434
5189,249
5521,927
5705,387
5331,532
5908,456
5427,468
5884,539
5557,501
5116,697
5507,402
5501,545
5555,603
5027,12
5981,836
5910,374
5499,313
5791,242
5038,202
5916,340
5943,625
5414,799
5944,794
5800,718
5377,174
5899,341
5074,644
5172,195
5750,70
5977,531
5508,300
5710,787
5169,790
5709,586
5847,275
5188,388
5151,266
5135,787
5895,670
5342,787
5734,467
5131,928
5007,85
5481,827
5734,592
5631,855
5123,296
5626,671
5339,105
5584,548
5375,854
5469,639
5864,792
5512,56
5973,168
5215,831
5352,267
5151,324
5506,917
5352,886
5736,405
5985,554
5839,349
5282,136
5505,105
5516,621
5385,987
5435,718
5573,247
5096,457
5037,893
5127,307
5577,401
5164,348
5198,43
5815,557
5061,843
5784,604
5797,774
5612,828
5446,623
5739,107
5902,460
5864,68
5677,21
5659,230
5954,902
5009,605
5185,653
5714,755
5675,961
5997,526
5040,381
5810,717
5530,845
5893,528
5754,366
5958,684
5688,492
5794,522
5068,171
5041,164
5988,571
5438,414
5961,198
5624,7
5669,17
5619,284
5109,704
5013,894
5126,154
5783,696
5237,201
5685,679
5557,422
5613,894
5894,712
5307,131
5959,50
5063,852
6000,499
5787,535
5606,764
5762,906
5554,405
5887,8
5790,589
5548,526
5660,603
5371,787
5403,211
5375,806
5143,989
5768,149
5335,91
5825,234
5344,681
5208,684
5139,400
5969,571
5592,584
5858,929
5375,159
5315,597
5711,18
5037,81
5447,827
5302,439
5327,832
5596,936
5585,782
5936,24
5261,351
5695,120
5049,680
5261,733
5294,609
5943,20
5913,912
5242,166
5744,131
5974,342
5993,694
5245,807
5100,61
5923,115
5358,337
5072,40
5135,551
5556,950
5614,316
5582,385
5569,489
5274,877
5831,150
5646,783
5282,797
5417,225
5606,953
5228,478
5337,490
5776,209
5713,582
5247,674
5497,82
5231,759
